Passenger ID,Time,Floor,Direction (Up/Down),Destination Floor
479,4:18:00 PM,3,Down,1
480,4:18:00 PM,4,Down,1
481,4:18:00 PM,4,Down,1
482,4:18:00 PM,6,Down,3
483,4:18:00 PM,4,Up,6
484,4:18:00 PM,6,Down,2
485,4:18:00 PM,1,Up,2
486,4:18:00 PM,1,Up,3
487,4:18:30 PM,5,Down,1
488,4:18:30 PM,6,Down,1
489,4:18:30 PM,4,Down,1
490,4:18:30 PM,2,Down,1
491,4:18:30 PM,4,Down,1
492,4:18:30 PM,3,Down,2
493,4:18:30 PM,5,Down,1
494,4:18:30 PM,3,Up,4
495,4:18:30 PM,2,Up,3
496,4:18:30 PM,3,Down,1
497,4:18:30 PM,1,Up,5
498,4:18:30 PM,1,Up,5
499,4:19:00 PM,5,Down,1
500,4:19:00 PM,3,Down,1
501,4:19:00 PM,2,Down,1
502,4:19:00 PM,6,Down,1
503,4:19:00 PM,5,Down,1
504,4:19:00 PM,4,Up,6
505,4:19:00 PM,4,Down,3
506,4:19:00 PM,4,Up,5
507,4:19:00 PM,5,Up,6
508,4:19:00 PM,5,Up,6
509,4:19:00 PM,1,Up,6
510,4:19:30 PM,3,Down,1
511,4:19:30 PM,6,Down,1
512,4:19:30 PM,3,Down,1
513,4:19:30 PM,5,Down,1
514,4:19:30 PM,5,Down,1
515,4:19:30 PM,5,Down,1
516,4:19:30 PM,4,Down,1
517,4:19:30 PM,2,Down,1
518,4:19:30 PM,3,Down,1
519,4:19:30 PM,4,Up,5
520,4:19:30 PM,1,Up,2
521,4:19:30 PM,1,Up,3
522,4:20:00 PM,3,Down,1
523,4:20:00 PM,3,Down,1
524,4:20:00 PM,5,Down,1
525,4:20:00 PM,3,Down,1
526,4:20:00 PM,6,Down,1
527,4:20:00 PM,4,Down,2
528,4:20:00 PM,3,Down,1
529,4:20:00 PM,5,Down,4
530,4:20:00 PM,5,Up,6
531,4:20:00 PM,1,Up,6
532,4:20:30 PM,3,Down,1
533,4:20:30 PM,3,Down,1
534,4:20:30 PM,2,Down,1
535,4:20:30 PM,4,Down,1
536,4:20:30 PM,2,Down,1
537,4:20:30 PM,6,Down,1
538,4:20:30 PM,3,Down,1
539,4:20:30 PM,2,Down,1
540,4:20:30 PM,5,Up,6
541,4:20:30 PM,2,Up,4
542,4:20:30 PM,6,Down,5
543,4:20:30 PM,1,Up,4
544,4:21:00 PM,6,Down,1
545,4:21:00 PM,6,Down,1
546,4:21:00 PM,2,Down,1
547,4:21:00 PM,4,Down,1
548,4:21:00 PM,3,Down,1
549,4:21:00 PM,6,Down,1
550,4:21:00 PM,5,Down,1
551,4:21:00 PM,6,Down,1
552,4:21:00 PM,2,Down,1
553,4:21:00 PM,5,Up,6
554,4:21:00 PM,4,Down,1
555,4:21:00 PM,1,Up,3
556,4:21:30 PM,3,Down,1
557,4:21:30 PM,5,Down,1
558,4:21:30 PM,5,Down,1
559,4:21:30 PM,2,Down,1
560,4:21:30 PM,4,Down,1
561,4:21:30 PM,3,Down,1
562,4:21:30 PM,5,Down,1
563,4:21:30 PM,5,Down,1
564,4:21:30 PM,2,Up,6
565,4:21:30 PM,5,Up,6
566,4:21:30 PM,4,Down,2
567,4:21:30 PM,4,Down,2
568,4:21:30 PM,3,Up,4
569,4:21:30 PM,1,Up,4
570,4:22:00 PM,2,Down,1
571,4:22:00 PM,6,Down,1
572,4:22:00 PM,2,Down,1
573,4:22:00 PM,5,Down,1
574,4:22:00 PM,2,Down,1
575,4:22:00 PM,6,Down,1
576,4:22:00 PM,5,Down,1
577,4:22:00 PM,3,Down,1
578,4:22:00 PM,5,Up,6
579,4:22:00 PM,4,Up,5
580,4:22:00 PM,3,Down,2
581,4:22:00 PM,4,Up,6
582,4:22:00 PM,2,Up,4
583,4:22:00 PM,1,Up,4
584,4:22:30 PM,2,Down,1
585,4:22:30 PM,6,Down,1
586,4:22:30 PM,2,Down,1
587,4:22:30 PM,3,Down,1
588,4:22:30 PM,5,Down,1
589,4:22:30 PM,3,Up,6
590,4:22:30 PM,3,Up,4
591,4:22:30 PM,6,Down,4
592,4:22:30 PM,1,Up,4
593,4:22:30 PM,1,Up,5
594,4:23:00 PM,3,Down,1
595,4:23:00 PM,5,Down,1
596,4:23:00 PM,3,Down,1
597,4:23:00 PM,5,Down,1
598,4:23:00 PM,2,Down,1
599,4:23:00 PM,4,Up,5
600,4:23:00 PM,4,Up,6
601,4:23:00 PM,5,Down,1
602,4:23:00 PM,2,Up,4
603,4:23:00 PM,4,Up,5
604,4:23:00 PM,4,Up,5
605,4:23:00 PM,1,Up,3
606,4:23:00 PM,1,Up,2
607,4:23:30 PM,3,Down,1
608,4:23:30 PM,4,Down,1
609,4:23:30 PM,5,Down,1
610,4:23:30 PM,2,Down,1
611,4:23:30 PM,4,Down,1
612,4:23:30 PM,6,Down,1
613,4:23:30 PM,2,Up,4
614,4:23:30 PM,3,Up,6
615,4:23:30 PM,4,Down,2
616,4:23:30 PM,1,Up,6
617,4:23:30 PM,1,Up,2
618,4:24:00 PM,3,Down,1
619,4:24:00 PM,5,Down,1
620,4:24:00 PM,4,Down,1
621,4:24:00 PM,6,Down,1
622,4:24:00 PM,3,Down,1
623,4:24:00 PM,2,Down,1
624,4:24:00 PM,4,Down,1
625,4:24:00 PM,3,Up,6
626,4:24:00 PM,2,Down,1
627,4:24:00 PM,2,Up,6
628,4:24:00 PM,1,Up,6
629,4:24:00 PM,1,Up,5
630,4:24:30 PM,3,Down,1
631,4:24:30 PM,2,Down,1
632,4:24:30 PM,3,Down,1
633,4:24:30 PM,2,Down,1
634,4:24:30 PM,5,Down,1
635,4:24:30 PM,6,Down,1
636,4:24:30 PM,4,Up,5
637,4:24:30 PM,4,Down,3
638,4:24:30 PM,3,Down,1
639,4:24:30 PM,5,Up,6
640,4:24:30 PM,5,Down,4
641,4:24:30 PM,5,Down,2
642,4:24:30 PM,6,Down,4
643,4:24:30 PM,1,Up,3
644,4:25:00 PM,6,Down,1
645,4:25:00 PM,3,Down,1
646,4:25:00 PM,5,Down,1
647,4:25:00 PM,3,Down,1
648,4:25:00 PM,2,Down,1
649,4:25:00 PM,5,Down,1
650,4:25:00 PM,4,Down,1
651,4:25:00 PM,2,Up,3
652,4:25:00 PM,3,Down,1
653,4:25:00 PM,4,Up,6
654,4:25:00 PM,1,Up,4
655,4:25:00 PM,1,Up,4
656,4:25:30 PM,3,Down,1
657,4:25:30 PM,3,Down,1
658,4:25:30 PM,5,Down,1
659,4:25:30 PM,2,Down,1
660,4:25:30 PM,3,Down,1
661,4:25:30 PM,3,Down,1
662,4:25:30 PM,2,Down,1
663,4:25:30 PM,5,Down,1
664,4:25:30 PM,2,Up,6
665,4:25:30 PM,4,Up,6
666,4:25:30 PM,4,Down,1
667,4:25:30 PM,5,Up,6
668,4:25:30 PM,6,Down,2
669,4:25:30 PM,6,Down,4
670,4:25:30 PM,1,Up,2
671,4:26:00 PM,2,Down,1
672,4:26:00 PM,4,Down,1
673,4:26:00 PM,5,Down,1
674,4:26:00 PM,4,Down,1
675,4:26:00 PM,6,Down,1
676,4:26:00 PM,2,Up,4
677,4:26:00 PM,3,Down,1
678,4:26:00 PM,3,Down,2
679,4:26:00 PM,4,Up,6
680,4:26:00 PM,3,Down,1
681,4:26:00 PM,1,Up,5
682,4:26:30 PM,6,Down,1
683,4:26:30 PM,4,Down,1
684,4:26:30 PM,4,Down,1
685,4:26:30 PM,5,Down,1
686,4:26:30 PM,4,Down,1
687,4:26:30 PM,3,Down,1
688,4:26:30 PM,3,Up,5
689,4:26:30 PM,5,Down,1
690,4:26:30 PM,4,Down,3
691,4:26:30 PM,1,Up,2
692,4:27:00 PM,5,Down,1
693,4:27:00 PM,2,Down,1
694,4:27:00 PM,6,Down,1
695,4:27:00 PM,4,Down,1
696,4:27:00 PM,5,Down,1
697,4:27:00 PM,6,Down,2
698,4:27:00 PM,5,Down,4
699,4:27:00 PM,2,Up,3
700,4:27:00 PM,2,Down,1
701,4:27:00 PM,4,Up,5
702,4:27:00 PM,5,Down,1
703,4:27:00 PM,2,Down,1
704,4:27:00 PM,1,Up,4
705,4:27:00 PM,1,Up,3
706,4:27:30 PM,6,Down,1
707,4:27:30 PM,5,Down,1
708,4:27:30 PM,3,Down,1
709,4:27:30 PM,6,Down,1
710,4:27:30 PM,6,Down,1
711,4:27:30 PM,6,Down,1
712,4:27:30 PM,3,Down,1
713,4:27:30 PM,5,Up,6
714,4:27:30 PM,3,Up,4
715,4:27:30 PM,3,Down,1
716,4:27:30 PM,2,Down,1
717,4:27:30 PM,4,Down,3
718,4:27:30 PM,3,Down,1
719,4:27:30 PM,1,Up,2
720,4:28:00 PM,4,Down,1
721,4:28:00 PM,5,Down,1
722,4:28:00 PM,5,Down,1
723,4:28:00 PM,2,Down,1
724,4:28:00 PM,5,Down,1
725,4:28:00 PM,2,Down,1
726,4:28:00 PM,2,Down,1
727,4:28:00 PM,2,Down,1
728,4:28:00 PM,2,Down,1
729,4:28:00 PM,4,Down,2
730,4:28:00 PM,3,Up,4
731,4:28:00 PM,6,Down,4
732,4:28:00 PM,2,Down,1
733,4:28:00 PM,4,Down,3
734,4:28:00 PM,1,Up,5
735,4:28:00 PM,1,Up,6
736,4:28:30 PM,5,Down,1
737,4:28:30 PM,4,Down,1
738,4:28:30 PM,5,Down,1
739,4:28:30 PM,2,Down,1
740,4:28:30 PM,4,Down,1
741,4:28:30 PM,2,Down,1
742,4:28:30 PM,3,Down,1
743,4:28:30 PM,6,Down,1
744,4:28:30 PM,4,Down,1
745,4:28:30 PM,5,Down,4
746,4:28:30 PM,6,Down,1
747,4:28:30 PM,4,Up,5
748,4:28:30 PM,3,Up,6
749,4:28:30 PM,1,Up,3
750,4:29:00 PM,3,Down,1
751,4:29:00 PM,2,Down,1
752,4:29:00 PM,4,Down,1
753,4:29:00 PM,4,Down,1
754,4:29:00 PM,6,Down,1
755,4:29:00 PM,6,Down,1
756,4:29:00 PM,2,Down,1
757,4:29:00 PM,5,Down,1
758,4:29:00 PM,3,Up,4
759,4:29:00 PM,4,Down,2
760,4:29:00 PM,5,Up,6
761,4:29:00 PM,1,Up,5
762,4:29:00 PM,1,Up,6
763,4:29:30 PM,3,Down,1
764,4:29:30 PM,2,Down,1
765,4:29:30 PM,2,Down,1
766,4:29:30 PM,4,Down,1
767,4:29:30 PM,4,Down,1
768,4:29:30 PM,5,Up,6
769,4:29:30 PM,5,Down,1
770,4:29:30 PM,6,Down,3
771,4:29:30 PM,1,Up,4
772,4:29:30 PM,1,Up,2
773,4:30:00 PM,3,Down,1
774,4:30:00 PM,3,Down,1
