Passenger ID,Time,Floor,Direction (Up/Down),Destination Floor
497,08:26:00 AM,1,Up,4
498,08:26:00 AM,1,Up,4
499,08:26:00 AM,1,Up,3
500,08:26:00 AM,1,Up,4
501,08:26:00 AM,1,Up,4
502,08:26:00 AM,1,Up,2
503,08:26:00 AM,1,Up,4
504,08:26:00 AM,1,Up,5
505,08:26:00 AM,1,Up,5
506,08:26:30 AM,1,Up,3
507,08:26:30 AM,1,Up,3
508,08:26:30 AM,1,Up,4
509,08:26:30 AM,1,Up,2
510,08:26:30 AM,1,Up,3
511,08:26:30 AM,1,Up,6
512,08:27:00 AM,1,Up,2
513,08:27:00 AM,1,Up,6
514,08:27:00 AM,1,Up,3
515,08:27:00 AM,1,Up,4
516,08:27:00 AM,1,Up,3
517,08:27:00 AM,1,Up,6
518,08:27:00 AM,1,Up,2
519,08:27:00 AM,1,Up,4
520,08:27:30 AM,1,Up,3
521,08:27:30 AM,1,Up,3
522,08:27:30 AM,1,Up,6
523,08:27:30 AM,1,Up,3
524,08:27:30 AM,1,Up,5
525,08:27:30 AM,1,Up,6
526,08:27:30 AM,1,Up,4
527,08:27:30 AM,1,Up,3
528,08:27:30 AM,1,Up,5
529,08:27:30 AM,1,Up,4
530,08:27:30 AM,1,Up,2
531,08:28:00 AM,1,Up,3
532,08:28:00 AM,1,Up,2
533,08:28:00 AM,1,Up,3
534,08:28:00 AM,1,Up,3
535,08:28:00 AM,1,Up,4
536,08:28:00 AM,1,Up,3
537,08:28:00 AM,1,Up,2
538,08:28:00 AM,1,Up,4
539,08:28:00 AM,1,Up,3
540,08:28:00 AM,1,Up,6
541,08:28:00 AM,1,Up,3
542,08:28:00 AM,1,Up,4
543,08:28:00 AM,1,Up,2
544,08:28:30 AM,1,Up,6
545,08:28:30 AM,1,Up,5
546,08:28:30 AM,1,Up,6
547,08:28:30 AM,1,Up,4
548,08:28:30 AM,1,Up,5
549,08:28:30 AM,1,Up,4
550,08:28:30 AM,1,Up,3
551,08:28:30 AM,1,Up,3
552,08:28:30 AM,1,Up,2
553,08:28:30 AM,1,Up,4
554,08:28:30 AM,1,Up,2
555,08:28:30 AM,1,Up,4
556,08:28:30 AM,1,Up,6
557,08:28:30 AM,1,Up,5
558,08:29:00 AM,1,Up,3
559,08:29:00 AM,1,Up,3
560,08:29:00 AM,1,Up,3
561,08:29:00 AM,1,Up,3
562,08:29:00 AM,1,Up,4
563,08:29:00 AM,1,Up,2
564,08:29:00 AM,1,Up,3
565,08:29:00 AM,1,Up,6
566,08:29:00 AM,1,Up,5
567,08:29:00 AM,1,Up,2
568,08:29:00 AM,1,Up,2
569,08:29:00 AM,1,Up,2
570,08:29:00 AM,1,Up,3
571,08:29:00 AM,1,Up,2
572,08:29:30 AM,1,Up,3
573,08:29:30 AM,1,Up,6
574,08:29:30 AM,1,Up,6
575,08:29:30 AM,1,Up,6
576,08:29:30 AM,1,Up,2
577,08:29:30 AM,1,Up,5
578,08:29:30 AM,1,Up,4
579,08:29:30 AM,1,Up,2
580,08:29:30 AM,1,Up,6
581,08:29:30 AM,1,Up,5
582,08:29:30 AM,1,Up,5
583,08:29:30 AM,1,Up,2
584,08:29:30 AM,1,Up,3
585,08:30:00 AM,1,Up,5
586,08:30:00 AM,1,Up,3
587,08:30:00 AM,1,Up,4
588,08:30:00 AM,1,Up,3
589,08:30:00 AM,1,Up,4
590,08:30:00 AM,1,Up,3
591,08:30:00 AM,1,Up,3
592,08:30:00 AM,1,Up,6
593,08:30:00 AM,1,Up,2
594,08:30:00 AM,1,Up,5
595,08:30:00 AM,1,Up,3
596,08:30:00 AM,1,Up,2
597,08:30:00 AM,1,Up,3
598,08:30:30 AM,1,Up,5
599,08:30:30 AM,1,Up,3
600,08:30:30 AM,1,Up,2
601,08:30:30 AM,1,Up,5
602,08:30:30 AM,1,Up,3
603,08:30:30 AM,1,Up,4
604,08:30:30 AM,1,Up,5
605,08:30:30 AM,1,Up,6
606,08:30:30 AM,1,Up,4
607,08:30:30 AM,1,Up,4
608,08:31:00 AM,1,Up,2
609,08:31:00 AM,1,Up,2
610,08:31:00 AM,1,Up,2
611,08:31:00 AM,1,Up,5
612,08:31:00 AM,1,Up,4
613,08:31:00 AM,1,Up,3
614,08:31:30 AM,1,Up,3
615,08:31:30 AM,1,Up,2
616,08:31:30 AM,1,Up,4
617,08:31:30 AM,1,Up,6
618,08:31:30 AM,1,Up,6
619,08:31:30 AM,1,Up,3
620,08:31:30 AM,1,Up,5
621,08:31:30 AM,1,Up,3
622,08:31:30 AM,1,Up,3
623,08:31:30 AM,1,Up,4
624,08:31:30 AM,1,Up,2
625,08:31:30 AM,1,Up,5
626,08:32:00 AM,1,Up,5
627,08:32:00 AM,1,Up,5
628,08:32:00 AM,1,Up,5
629,08:32:00 AM,1,Up,4
630,08:32:00 AM,1,Up,5
631,08:32:00 AM,1,Up,4
632,08:32:00 AM,1,Up,4
633,08:32:00 AM,1,Up,2
634,08:32:00 AM,1,Up,5
635,08:32:00 AM,1,Up,3
636,08:32:00 AM,1,Up,3
637,08:32:00 AM,1,Up,3
638,08:32:00 AM,1,Up,2
639,08:32:00 AM,1,Up,3
640,08:32:30 AM,1,Up,4
641,08:32:30 AM,1,Up,5
642,08:32:30 AM,1,Up,4
643,08:32:30 AM,1,Up,3
644,08:32:30 AM,1,Up,2
645,08:32:30 AM,1,Up,3
646,08:32:30 AM,1,Up,2
647,08:32:30 AM,1,Up,5
648,08:32:30 AM,1,Up,3
649,08:32:30 AM,1,Up,2
650,08:32:30 AM,1,Up,4
651,08:32:30 AM,1,Up,2
652,08:32:30 AM,1,Up,5
653,08:32:30 AM,1,Up,4
654,08:33:00 AM,1,Up,4
655,08:33:00 AM,1,Up,4
656,08:33:00 AM,1,Up,5
657,08:33:00 AM,1,Up,4
658,08:33:00 AM,1,Up,5
659,08:33:00 AM,1,Up,3
660,08:33:00 AM,1,Up,3
661,08:33:00 AM,1,Up,4
662,08:33:00 AM,1,Up,3
663,08:33:00 AM,1,Up,3
664,08:33:00 AM,1,Up,3
665,08:33:00 AM,1,Up,2
666,08:33:00 AM,1,Up,2
667,08:33:30 AM,1,Up,3
668,08:33:30 AM,1,Up,3
669,08:33:30 AM,1,Up,5
670,08:33:30 AM,1,Up,3
671,08:33:30 AM,1,Up,3
672,08:33:30 AM,1,Up,3
673,08:33:30 AM,1,Up,4
674,08:33:30 AM,1,Up,3
675,08:33:30 AM,1,Up,4
676,08:33:30 AM,1,Up,3
677,08:33:30 AM,1,Up,3
678,08:33:30 AM,1,Up,5
679,08:33:30 AM,1,Up,2
680,08:34:00 AM,1,Up,6
681,08:34:00 AM,1,Up,2
682,08:34:00 AM,1,Up,4
683,08:34:00 AM,1,Up,4
684,08:34:00 AM,1,Up,3
685,08:34:00 AM,1,Up,2
686,08:34:00 AM,1,Up,2
687,08:34:00 AM,1,Up,3
688,08:34:00 AM,1,Up,2
689,08:34:00 AM,1,Up,4
690,08:34:00 AM,1,Up,3
691,08:34:00 AM,1,Up,4
692,08:34:30 AM,1,Up,4
693,08:34:30 AM,1,Up,2
694,08:34:30 AM,1,Up,4
695,08:34:30 AM,1,Up,5
696,08:34:30 AM,1,Up,2
697,08:35:00 AM,1,Up,6
698,08:35:00 AM,1,Up,6
699,08:35:00 AM,1,Up,5
700,08:35:00 AM,1,Up,4
701,08:35:00 AM,1,Up,5
702,08:35:00 AM,1,Up,2
703,08:35:00 AM,1,Up,3
704,08:35:30 AM,1,Up,4
705,08:35:30 AM,1,Up,3
706,08:35:30 AM,1,Up,3
707,08:35:30 AM,1,Up,4
708,08:35:30 AM,1,Up,4
709,08:35:30 AM,1,Up,3
710,08:35:30 AM,1,Up,2
711,08:35:30 AM,1,Up,2
712,08:35:30 AM,1,Up,3
713,08:36:00 AM,1,Up,4
714,08:36:00 AM,1,Up,2
715,08:36:00 AM,1,Up,3
716,08:36:00 AM,1,Up,4
717,08:36:00 AM,1,Up,3
718,08:36:00 AM,1,Up,3
719,08:36:00 AM,1,Up,4
720,08:36:00 AM,1,Up,2
721,08:36:00 AM,1,Up,5
722,08:36:30 AM,1,Up,5
723,08:36:30 AM,1,Up,2
724,08:36:30 AM,1,Up,3
725,08:36:30 AM,1,Up,3
726,08:36:30 AM,1,Up,4
727,08:36:30 AM,1,Up,3
728,08:36:30 AM,1,Up,4
729,08:36:30 AM,1,Up,3
730,08:36:30 AM,1,Up,2
731,08:36:30 AM,1,Up,5
732,08:36:30 AM,1,Up,2
733,08:36:30 AM,1,Up,2
734,08:37:00 AM,1,Up,2
735,08:37:00 AM,1,Up,2
736,08:37:00 AM,1,Up,3
737,08:37:00 AM,1,Up,4
738,08:37:00 AM,1,Up,3
739,08:37:30 AM,1,Up,4
740,08:37:30 AM,1,Up,5
741,08:37:30 AM,1,Up,6
742,08:37:30 AM,1,Up,2
743,08:37:30 AM,1,Up,4
744,08:38:00 AM,1,Up,2
745,08:38:00 AM,1,Up,4
746,08:38:00 AM,1,Up,3
747,08:38:00 AM,1,Up,3
748,08:38:00 AM,1,Up,3
749,08:38:00 AM,1,Up,4
750,08:38:30 AM,1,Up,5
751,08:38:30 AM,1,Up,3
752,08:38:30 AM,1,Up,6
753,08:38:30 AM,1,Up,6
754,08:38:30 AM,1,Up,5
755,08:38:30 AM,1,Up,4
756,08:39:00 AM,1,Up,2
757,08:39:00 AM,1,Up,3
758,08:39:00 AM,1,Up,4
759,08:39:00 AM,1,Up,4
760,08:39:00 AM,1,Up,2
761,08:39:00 AM,1,Up,3
762,08:39:00 AM,1,Up,3
763,08:39:00 AM,1,Up,5
764,08:39:00 AM,1,Up,3
765,08:39:00 AM,1,Up,3
766,08:39:30 AM,1,Up,5
767,08:39:30 AM,1,Up,3
768,08:39:30 AM,1,Up,5
769,08:39:30 AM,1,Up,3
770,08:39:30 AM,1,Up,2
771,08:39:30 AM,1,Up,2
772,08:40:00 AM,1,Up,5
773,08:40:00 AM,1,Up,4
774,08:40:00 AM,1,Up,3
