Passenger ID,Time,Floor,Direction (Up/Down),Destination Floor
121,1:13:45 PM,6,Down,2
122,1:14:15 PM,3,Up,6
123,1:14:15 PM,3,Down,5
124,1:14:15 PM,5,Down,1
125,1:14:15 PM,2,Up,6
126,1:14:15 PM,4,Up,1
127,1:15:15 PM,5,Down,2
128,1:15:15 PM,4,Up,5
129,1:15:15 PM,2,Down,3
130,1:15:15 PM,2,Up,6
131,1:15:15 PM,2,Up,3
132,1:15:15 PM,4,Down,3
133,1:15:45 PM,1,Down,3
134,1:15:45 PM,5,Down,3
135,1:15:45 PM,5,Up,1
136,1:15:45 PM,1,Down,5
137,1:16:30 PM,3,Down,4
138,1:16:30 PM,1,Up,6
139,1:16:30 PM,4,Up,1
140,1:16:30 PM,1,Down,4
141,1:16:30 PM,6,Down,3
142,1:16:30 PM,5,Down,6
143,1:16:30 PM,4,Down,2
144,1:16:30 PM,2,Down,4
145,1:17:00 PM,5,Down,6
146,1:17:00 PM,1,Up,4
147,1:17:00 PM,4,Down,5
148,1:17:00 PM,3,Up,1
149,1:17:45 PM,4,Up,6
150,1:17:45 PM,1,Down,4
151,1:17:45 PM,2,Up,5
152,1:17:45 PM,4,Down,5
153,1:18:45 PM,6,Down,1
154,1:18:45 PM,5,Up,2
155,1:18:45 PM,1,Up,4
156,1:18:45 PM,5,Up,6
157,1:19:15 PM,1,Up,5
158,1:19:15 PM,1,Up,6
159,1:19:15 PM,2,Up,5
160,1:19:15 PM,5,Down,3
161,1:19:15 PM,3,Down,6
162,1:19:15 PM,5,Down,3
163,1:19:15 PM,5,Down,6
164,1:20:00 PM,3,Down,1
165,1:20:00 PM,5,Down,1
166,1:20:00 PM,6,Up,5
167,1:20:00 PM,3,Up,2
168,1:20:00 PM,5,Up,1
169,1:20:00 PM,5,Down,1
170,1:20:00 PM,3,Down,5
171,1:20:00 PM,2,Down,3
172,1:20:00 PM,3,Down,2
173,1:21:00 PM,1,Down,3
174,1:21:00 PM,4,Up,1
175,1:21:00 PM,6,Down,1
176,1:21:00 PM,1,Down,2
177,1:21:00 PM,6,Down,1
178,1:21:00 PM,4,Up,2
179,1:21:45 PM,3,Up,2
180,1:21:45 PM,6,Down,2
181,1:21:45 PM,6,Up,3
182,1:21:45 PM,1,Up,6
183,1:21:45 PM,2,Down,6
184,1:21:45 PM,1,Up,6
185,1:22:45 PM,5,Up,1
186,1:22:45 PM,4,Down,5
187,1:22:45 PM,3,Up,4
188,1:22:45 PM,4,Down,5
189,1:23:45 PM,4,Down,5
190,1:23:45 PM,4,Down,6
191,1:23:45 PM,4,Up,3
192,1:23:45 PM,2,Down,1
193,1:23:45 PM,3,Down,2
194,1:23:45 PM,5,Down,6
195,1:23:45 PM,6,Up,5
196,1:24:45 PM,5,Down,3
197,1:24:45 PM,1,Down,2
198,1:24:45 PM,2,Down,1
199,1:24:45 PM,3,Down,5
200,1:24:45 PM,2,Down,5
201,1:25:15 PM,5,Down,6
202,1:25:15 PM,5,Down,1
203,1:25:15 PM,4,Up,3
204,1:25:15 PM,3,Down,1
205,1:25:15 PM,2,Down,4
206,1:25:15 PM,2,Up,3
207,1:25:15 PM,4,Down,6
208,1:25:15 PM,5,Down,2
209,1:25:15 PM,1,Up,6
210,1:26:00 PM,5,Up,4
211,1:26:00 PM,2,Up,5
212,1:26:00 PM,1,Down,4
213,1:26:00 PM,4,Down,2
214,1:26:00 PM,2,Down,4
215,1:26:00 PM,5,Down,3
216,1:26:00 PM,1,Up,5
217,1:26:00 PM,6,Up,4
218,1:26:30 PM,2,Up,4
219,1:26:30 PM,1,Up,4
220,1:26:30 PM,5,Down,6
221,1:26:30 PM,3,Down,2
222,1:26:30 PM,4,Up,6
223,1:26:30 PM,1,Up,4
224,1:26:30 PM,4,Up,1
225,1:27:00 PM,4,Up,6
226,1:27:00 PM,1,Down,6
227,1:27:00 PM,6,Up,5
228,1:27:00 PM,6,Down,4
229,1:27:00 PM,3,Up,5
230,1:27:00 PM,2,Up,5
231,1:27:00 PM,2,Down,6
232,1:27:30 PM,1,Down,6
233,1:27:30 PM,1,Up,6
234,1:27:30 PM,4,Down,3
235,1:27:30 PM,5,Down,1
236,1:27:30 PM,1,Up,3
237,1:28:00 PM,3,Up,6
238,1:28:00 PM,3,Down,2
239,1:28:00 PM,6,Down,2
240,1:28:00 PM,5,Up,4
241,1:28:00 PM,1,Up,5
242,1:28:30 PM,5,Down,1
243,1:28:30 PM,2,Up,6
244,1:28:30 PM,2,Up,4
245,1:28:30 PM,1,Up,4
246,1:28:30 PM,3,Up,6
247,1:28:30 PM,5,Down,2
248,1:29:30 PM,3,Up,6
249,1:29:30 PM,3,Down,4
250,1:29:30 PM,6,Up,3
251,1:29:30 PM,5,Down,3
252,1:29:30 PM,4,Down,6
253,1:29:30 PM,1,Down,2
254,1:30:30 PM,2,Up,3
255,1:30:30 PM,2,Up,1
256,1:30:30 PM,4,Up,5
257,1:30:30 PM,2,Up,3
258,1:30:30 PM,1,Up,3
259,1:30:30 PM,1,Up,3
260,1:30:30 PM,1,Up,5
261,1:30:30 PM,1,Down,5
262,1:31:15 PM,3,Down,5
263,1:31:15 PM,5,Up,3
264,1:31:15 PM,2,Down,3
265,1:31:15 PM,3,Up,5
266,1:31:15 PM,5,Down,4
267,1:31:15 PM,6,Down,4
268,1:32:15 PM,3,Down,5
269,1:32:15 PM,6,Down,5
270,1:32:15 PM,1,Down,5
271,1:32:15 PM,4,Up,5
272,1:32:15 PM,3,Up,1
273,1:32:15 PM,1,Down,6
274,1:32:15 PM,4,Down,1
275,1:33:15 PM,4,Up,3
276,1:33:15 PM,5,Up,1
277,1:33:15 PM,6,Down,1
278,1:33:15 PM,3,Up,1
279,1:33:15 PM,3,Up,4
280,1:33:15 PM,6,Down,3
281,1:33:15 PM,4,Down,6
282,1:33:15 PM,2,Down,5
283,1:33:15 PM,1,Up,4
284,1:33:45 PM,6,Down,1
285,1:33:45 PM,2,Down,4
286,1:33:45 PM,5,Up,3
287,1:33:45 PM,3,Down,4
288,1:33:45 PM,5,Up,1
289,1:33:45 PM,1,Up,4
290,1:33:45 PM,3,Up,6
291,1:33:45 PM,3,Up,1
292,1:34:45 PM,5,Down,6
293,1:34:45 PM,4,Up,6
294,1:34:45 PM,3,Up,5
295,1:34:45 PM,3,Down,1
296,1:35:45 PM,1,Up,3
297,1:35:45 PM,6,Up,5
298,1:35:45 PM,1,Down,2
299,1:35:45 PM,2,Up,5
300,1:35:45 PM,2,Down,3
301,1:35:45 PM,4,Down,3
302,1:36:15 PM,4,Up,3
303,1:36:15 PM,3,Up,4
304,1:36:15 PM,4,Down,5
305,1:36:15 PM,4,Up,1
306,1:36:15 PM,6,Down,3
307,1:36:15 PM,2,Down,6
308,1:36:45 PM,4,Up,6
309,1:36:45 PM,6,Down,5
310,1:36:45 PM,2,Down,6
311,1:36:45 PM,5,Down,2
312,1:36:45 PM,4,Down,5
313,1:36:45 PM,5,Up,6
314,1:37:15 PM,1,Up,5
315,1:37:15 PM,5,Down,4
316,1:37:15 PM,2,Down,1
317,1:37:15 PM,1,Up,5
318,1:37:15 PM,4,Down,5
319,1:37:15 PM,5,Down,2
320,1:37:15 PM,6,Up,5
321,1:38:00 PM,3,Down,1
322,1:38:00 PM,4,Down,1
323,1:38:00 PM,6,Down,5
324,1:38:00 PM,4,Down,5
325,1:38:00 PM,6,Down,4
326,1:38:00 PM,6,Up,2
327,1:38:00 PM,1,Down,5
328,1:38:00 PM,4,Down,2
329,1:38:00 PM,4,Up,2
330,1:38:30 PM,5,Up,3
331,1:38:30 PM,5,Down,6
332,1:38:30 PM,4,Down,1
333,1:38:30 PM,4,Down,1
334,1:38:30 PM,5,Down,6
335,1:38:30 PM,6,Up,1
336,1:38:30 PM,3,Up,4
337,1:39:00 PM,4,Down,3
338,1:39:00 PM,5,Down,4
339,1:39:00 PM,3,Up,1
340,1:39:00 PM,5,Up,3
341,1:39:00 PM,5,Up,1
342,1:39:00 PM,1,Down,2
343,1:39:45 PM,1,Up,4
344,1:39:45 PM,6,Up,2
345,1:39:45 PM,2,Up,5
346,1:39:45 PM,6,Down,5
347,1:40:15 PM,5,Down,4
348,1:40:15 PM,1,Down,6
349,1:40:15 PM,5,Down,4
350,1:40:15 PM,1,Down,2
351,1:40:15 PM,2,Up,3
352,1:40:15 PM,4,Down,6
353,1:41:15 PM,1,Up,2
354,1:41:15 PM,5,Up,3
355,1:41:15 PM,6,Down,2
356,1:41:15 PM,6,Up,4
357,1:41:15 PM,4,Down,2
358,1:41:15 PM,5,Down,3
359,1:41:15 PM,5,Down,4
360,1:42:15 PM,4,Up,1
361,1:42:15 PM,1,Up,3
362,1:42:15 PM,4,Up,6
363,1:42:15 PM,4,Down,6
364,1:43:15 PM,1,Down,4
365,1:43:15 PM,2,Down,6
366,1:43:15 PM,1,Up,6
367,1:43:15 PM,2,Up,6
368,1:43:15 PM,2,Up,3
369,1:43:15 PM,5,Up,1
370,1:43:15 PM,1,Up,6
371,1:43:15 PM,3,Down,1
372,1:44:15 PM,2,Down,1
373,1:44:15 PM,1,Up,3
374,1:44:15 PM,2,Down,5
375,1:44:15 PM,4,Up,6
376,1:45:15 PM,3,Down,6
377,1:45:15 PM,5,Up,2
378,1:45:15 PM,5,Up,3
379,1:45:15 PM,1,Up,4
380,1:45:15 PM,1,Down,5
381,1:45:15 PM,2,Up,5
382,1:45:15 PM,4,Up,3
383,1:45:15 PM,5,Down,6
384,1:45:45 PM,6,Up,3
385,1:45:45 PM,5,Up,1
386,1:45:45 PM,2,Down,3
387,1:45:45 PM,3,Down,2
388,1:45:45 PM,2,Down,6
389,1:45:45 PM,5,Down,4
390,1:45:45 PM,3,Up,6
391,1:45:45 PM,4,Up,1
392,1:45:45 PM,5,Up,2
393,1:46:15 PM,6,Up,4
394,1:46:15 PM,4,Down,5
395,1:46:15 PM,1,Up,3
396,1:46:15 PM,2,Up,6
397,1:46:15 PM,2,Up,1
398,1:46:15 PM,5,Down,2
399,1:46:15 PM,6,Down,4
400,1:47:15 PM,1,Up,2
401,1:47:15 PM,4,Up,2
402,1:47:15 PM,4,Up,5
403,1:47:15 PM,4,Up,5
404,1:47:15 PM,3,Down,1
405,1:47:15 PM,4,Down,5
406,1:47:45 PM,5,Up,1
407,1:47:45 PM,2,Up,5
408,1:47:45 PM,6,Up,4
409,1:47:45 PM,6,Up,2
410,1:47:45 PM,1,Up,3
411,1:47:45 PM,5,Down,4
412,1:47:45 PM,2,Up,1
413,1:47:45 PM,1,Up,6
414,1:48:45 PM,3,Down,2
415,1:48:45 PM,2,Down,3
416,1:48:45 PM,3,Up,2
417,1:48:45 PM,6,Down,2
418,1:49:45 PM,3,Up,5
419,1:49:45 PM,2,Up,1
420,1:49:45 PM,3,Up,2
421,1:49:45 PM,2,Up,5
422,1:49:45 PM,6,Up,3
423,1:50:15 PM,4,Down,5
424,1:50:15 PM,6,Down,3
425,1:50:15 PM,3,Up,2
426,1:50:15 PM,4,Down,1
427,1:50:15 PM,4,Down,3
428,1:50:15 PM,3,Down,4
429,1:50:45 PM,4,Down,5
430,1:50:45 PM,1,Up,6
431,1:50:45 PM,4,Down,6
432,1:50:45 PM,2,Down,1
433,1:50:45 PM,3,Down,5
434,1:50:45 PM,2,Down,3
435,1:50:45 PM,2,Up,6
436,1:50:45 PM,2,Up,3
437,1:51:30 PM,4,Up,2
438,1:51:30 PM,3,Up,4
439,1:51:30 PM,1,Down,2
440,1:51:30 PM,2,Down,5
441,1:51:30 PM,1,Down,6
442,1:51:30 PM,6,Down,5
443,1:51:30 PM,5,Up,6
444,1:51:30 PM,6,Up,3
445,1:51:30 PM,4,Up,2
446,1:52:15 PM,6,Down,3
447,1:52:15 PM,1,Up,5
448,1:52:15 PM,2,Down,4
449,1:52:15 PM,6,Down,2
450,1:52:15 PM,4,Up,3
451,1:52:15 PM,6,Up,5
452,1:52:15 PM,3,Down,1
453,1:52:15 PM,2,Down,1
454,1:52:15 PM,3,Down,4
455,1:53:15 PM,3,Up,5
456,1:53:15 PM,6,Down,4
457,1:53:15 PM,1,Up,3
458,1:53:15 PM,6,Down,3
459,1:53:15 PM,1,Up,2
460,1:53:15 PM,3,Up,2
461,1:54:00 PM,5,Up,2
462,1:54:00 PM,5,Up,4
463,1:54:00 PM,4,Up,5
464,1:54:00 PM,6,Up,3
465,1:54:00 PM,2,Up,4
466,1:54:00 PM,1,Up,6
467,1:54:00 PM,1,Down,5
468,1:54:00 PM,2,Down,3
469,1:54:00 PM,5,Up,1
470,1:54:45 PM,2,Down,3
471,1:54:45 PM,5,Down,4
472,1:54:45 PM,6,Down,1
473,1:54:45 PM,3,Down,5
474,1:54:45 PM,3,Down,4
475,1:54:45 PM,6,Down,4
476,1:54:45 PM,2,Up,1
477,1:54:45 PM,2,Down,1
478,1:55:15 PM,3,Up,4
479,1:55:15 PM,5,Up,2
480,1:55:15 PM,2,Down,6
481,1:55:15 PM,6,Down,3
482,1:55:15 PM,6,Up,5
483,1:55:15 PM,2,Up,5
484,1:55:45 PM,3,Up,4
485,1:55:45 PM,5,Down,3
486,1:55:45 PM,5,Up,1
487,1:55:45 PM,5,Down,1
488,1:55:45 PM,3,Up,2
489,1:55:45 PM,2,Up,4
490,1:55:45 PM,5,Down,1
491,1:56:45 PM,6,Down,2
492,1:56:45 PM,1,Up,3
493,1:56:45 PM,1,Down,6
494,1:56:45 PM,2,Down,3
495,1:56:45 PM,4,Up,5
496,1:56:45 PM,5,Up,1
497,1:57:45 PM,6,Up,2
498,1:57:45 PM,6,Down,2
499,1:57:45 PM,3,Down,2
500,1:57:45 PM,6,Up,3
501,1:58:15 PM,5,Down,3
502,1:58:15 PM,5,Up,2
503,1:58:15 PM,6,Down,1
504,1:58:15 PM,4,Down,1
505,1:58:15 PM,5,Up,4
506,1:58:15 PM,6,Up,4
507,1:58:45 PM,4,Down,1
508,1:58:45 PM,2,Up,4
509,1:58:45 PM,1,Down,4
510,1:58:45 PM,5,Up,2
511,1:58:45 PM,3,Down,4
512,1:58:45 PM,4,Up,1
513,1:58:45 PM,6,Up,2
514,1:58:45 PM,3,Down,4
515,1:59:30 PM,5,Up,6
516,1:59:30 PM,3,Down,4
517,1:59:30 PM,5,Up,4
518,1:59:30 PM,6,Down,1
519,1:59:30 PM,3,Down,4
520,1:59:30 PM,6,Down,2
521,1:59:30 PM,2,Up,6
522,1:59:30 PM,4,Up,6
523,1:59:30 PM,4,Up,1
